"unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_description","resolution_action_updated_date","community_board","bbl","borough","x_coordinate_state_plane","y_coordinate_state_plane","open_data_channel_type","park_facility_name","park_borough","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","latitude","longitude","location"
"60874859","2024-04-16T01:07:46.000",,"DOT","Department of Transportation","Street Condition","Pothole",,"11226","BEDFORD AVENUE","BEDFORD AVENUE","ALBEMARLE ROAD","TILDEN AVENUE",,,"BLOCKFACE","BROOKLYN",,"N/A","Open",,"The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.","2024-04-16T01:07:46.000","17 BROOKLYN",,"BROOKLYN",,,"UNKNOWN","Unspecified","BROOKLYN",,,,,,,,,,
"60865657","2024-04-16T01:07:26.000",,"DOT","Department of Transportation","Street Condition","Pothole",,"11201","SMITH STREET","SMITH STREET","FULTON STREET","LIVINGSTON STREET",,,"BLOCKFACE","BROOKLYN",,"N/A","Open",,"The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.","2024-04-16T01:07:26.000","02 BROOKLYN",,"BROOKLYN",,,"UNKNOWN","Unspecified","BROOKLYN",,,,,,,,,,
"60865882","2024-04-16T01:07:25.000",,"NYPD","New York City Police Department","Illegal Parking","Commercial Overnight Parking","Street/Sidewalk","11436","144-04 133 AVENUE","133 AVENUE","144 STREET","145 STREET","144 STREET","145 STREET","ADDRESS","JAMAICA","133 AVENUE",,"In Progress",,,"2024-04-16T01:25:16.000","12 QUEENS","4120890024","QUEENS","1041033","183140","ONLINE","Unspecified","QUEENS",,,,,,,,"40.66917163714813","-73.79530930158029","
,  
(40.66917163714813, -73.79530930158029)"
"60877111","2024-04-16T01:07:12.000",,"DOT","Department of Transportation","Street Condition","Pothole",,"11234","EAST   67 STREET","EAST   67 STREET","AVENUE T","AVENUE U",,,"BLOCKFACE","BROOKLYN",,"N/A","Open",,"The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.","2024-04-16T01:07:12.000","18 BROOKLYN",,"BROOKLYN",,,"UNKNOWN","Unspecified","BROOKLYN",,,,,,,,,,
"60880209","2024-04-16T01:07:00.000","2024-04-16T01:12:30.000","NYPD","New York City Police Department","Blocked Driveway","No Access","Street/Sidewalk","11208","243 MONTAUK AVENUE","MONTAUK AVENUE","BELMONT AVENUE","SUTTER AVENUE","BELMONT AVENUE","SUTTER AVENUE","ADDRESS","BROOKLYN","MONTAUK AVENUE",,"Closed",,"The Police Department reviewed your complaint and provided additional information below.","2024-04-16T01:12:35.000","05 BROOKLYN","3040400013","BROOKLYN","1018197","184452","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.67288979383192","-73.8776214984682","
,  
(40.67288979383192, -73.8776214984682)"
"60877400","2024-04-16T01:06:49.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Talking","Residential Building/House","10309","780 RATHBUN AVENUE","RATHBUN AVENUE","MARCY AVENUE","VERNON AVENUE","MARCY AVENUE","VERNON AVENUE","ADDRESS","STATEN ISLAND","RATHBUN AVENUE",,"In Progress",,,"2024-04-16T02:00:54.000","03 STATEN ISLAND","5068820051","STATEN ISLAND","928198","135423","PHONE","Unspecified","STATEN ISLAND",,,,,,,,"40.538203222798316","-74.20165962070584","
,  
(40.538203222798316, -74.20165962070584)"
"60868216","2024-04-16T01:06:15.000",,"NYPD","New York City Police Department","Noise - Commercial","Loud Music/Party","Club/Bar/Restaurant","10026","2082 8 AVENUE","8 AVENUE","WEST  112 STREET","WEST  113 STREET","WEST  112 STREET","WEST  113 STREET","ADDRESS","NEW YORK","8 AVENUE",,"In Progress",,"Your complaint has been received by the Police Department and additional information will be available later.","2024-04-16T01:52:57.000","10 MANHATTAN","1018287505","MANHATTAN","996173","231563","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.80225484364876","-73.95693421623459","
,  
(40.80225484364876, -73.95693421623459)"
"60874958","2024-04-16T01:05:34.000",,"NYPD","New York City Police Department","Blocked Driveway","Partial Access","Street/Sidewalk","11375","105-39 65 ROAD","65 ROAD","YELLOWSTONE BOULEVARD","108 STREET","YELLOWSTONE BOULEVARD","108 STREET","ADDRESS","FOREST HILLS","65 ROAD",,"In Progress",,,"2024-04-16T01:28:40.000","06 QUEENS","4021510145","QUEENS","1025702","205417","PHONE","Unspecified","QUEENS",,,,,,,,"40.73040176167789","-73.85043707488116","
,  
(40.73040176167789, -73.85043707488116)"
"60868394","2024-04-16T01:05:19.000",,"DSNY","Department of Sanitation","Abandoned Bike","Chained to Public Property","Street","10452","96 WEST  163 STREET","WEST  163 STREET","WOODYCREST AVENUE","OGDEN AVENUE","WOODYCREST AVENUE","OGDEN AVENUE","ADDRESS","BRONX","WEST  163 STREET",,"In Progress",,,,"04 BRONX","2025110065","BRONX","1003829","242447","PHONE","Unspecified","BRONX",,,,,,,,"40.8321147109914","-73.92924906069243","
,  
(40.8321147109914, -73.92924906069243)"
"60868196","2024-04-16T01:04:43.000",,"NYPD","New York City Police Department","Illegal Parking","Commercial Overnight Parking","Street/Sidewalk","11436","144-04 133 AVENUE","133 AVENUE","144 STREET","145 STREET","144 STREET","145 STREET","ADDRESS","JAMAICA","133 AVENUE",,"In Progress",,,"2024-04-16T01:24:51.000","12 QUEENS","4120890024","QUEENS","1041033","183140","ONLINE","Unspecified","QUEENS",,,,,,,,"40.66917163714813","-73.79530930158029","
,  
(40.66917163714813, -73.79530930158029)"
"60878078","2024-04-16T01:03:39.000","2024-04-16T01:13:15.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11213","1532 PRESIDENT STREET","PRESIDENT STREET","ALBANY AVENUE","TROY AVENUE","ALBANY AVENUE","TROY AVENUE","ADDRESS","BROOKLYN","PRESIDENT STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-04-16T01:13:20.000","09 BROOKLYN","3014060032","BROOKLYN","1001514","182420","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.66736066282451","-73.9377686745324","
,  
(40.66736066282451, -73.9377686745324)"
"60870503","2024-04-16T01:03:26.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10314","45 TREMONT AVENUE","TREMONT AVENUE","WATCHOGUE ROAD","CASWELL AVENUE","WATCHOGUE ROAD","CASWELL AVENUE","ADDRESS","STATEN ISLAND","TREMONT AVENUE",,"In Progress",,,"2024-04-16T01:33:05.000","01 STATEN ISLAND","5015080166","STATEN ISLAND","942600","163851","PHONE","Unspecified","STATEN ISLAND",,,,,,,,"40.616311683056345","-74.15002047919984","
,  
(40.616311683056345, -74.15002047919984)"
"60870505","2024-04-16T01:00:59.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Talking","Residential Building/House","11209","314 76 STREET","76 STREET","3 AVENUE","4 AVENUE","3 AVENUE","4 AVENUE","ADDRESS","BROOKLYN","76 STREET",,"In Progress",,,"2024-04-16T01:29:53.000","10 BROOKLYN","3059500014","BROOKLYN","976644","169016","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.63058315603232","-74.02740214246303","
,  
(40.63058315603232, -74.02740214246303)"
"60879672","2024-04-16T01:00:47.000",,"NYPD","New York City Police Department","Noise - Commercial","Car/Truck Music","Store/Commercial","10314","1933 VICTORY BOULEVARD","VICTORY BOULEVARD","CLERMONT PLACE","QUINLAN AVENUE","CLERMONT PLACE","QUINLAN AVENUE","ADDRESS","STATEN ISLAND","VICTORY BOULEVARD",,"In Progress",,"Your complaint has been received by the Police Department and additional information will be available later.","2024-04-16T01:39:02.000","01 STATEN ISLAND","5003780001","STATEN ISLAND","948560","162502","MOBILE","Unspecified","STATEN ISLAND",,,,,,,,"40.612634972833526","-74.12854586582641","
,  
(40.612634972833526, -74.12854586582641)"
"60875313","2024-04-16T01:00:46.000",,"DSNY","Department of Sanitation","Illegal Dumping","Removal Request","Sidewalk","10452","90 WEST  164 STREET","WEST  164 STREET","WOODYCREST AVENUE","NELSON AVENUE","WOODYCREST AVENUE","NELSON AVENUE","ADDRESS","BRONX","WEST  164 STREET",,"In Progress",,,,"04 BRONX","2025110090","BRONX","1004090","242609","PHONE","Unspecified","BRONX",,,,,,,,"40.8325587717979","-73.92830542885041","
,  
(40.8325587717979, -73.92830542885041)"
"60871167","2024-04-16T01:00:19.000","2024-04-16T01:01:30.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10027","25 CONVENT AVENUE","CONVENT AVENUE","WEST  128 STREET","WEST  129 STREET","WEST  128 STREET","WEST  129 STREET","ADDRESS","NEW YORK","CONVENT AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2024-04-16T01:01:36.000","09 MANHATTAN","1019680031","MANHATTAN","997236","235754","MOBILE","Unspecified","MANHATTAN",,,,,,,,"40.81375647953048","-73.95308656195377","
,  
(40.81375647953048, -73.95308656195377)"
"60865936","2024-04-16T00:59:45.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10039","210P WEST  153 STREET","WEST  153 STREET","ADAM CLAYTON POWELL JR BOULEVARD","DEAD END","ADAM CLAYTON POWELL JR BOULEVARD","DEAD END","ADDRESS","NEW YORK","WEST  153 STREET",,"In Progress",,,"2024-04-16T01:43:45.000","10 MANHATTAN","1020370011","MANHATTAN","1002046","240511","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.826804719288","-73.93569726672507","
,  
(40.826804719288, -73.93569726672507)"
"60870560","2024-04-16T00:58:43.000",,"NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Street/Sidewalk","11204","6002 21 AVENUE","21 AVENUE","60 STREET","61 STREET","60 STREET","61 STREET","ADDRESS","BROOKLYN","21 AVENUE",,"In Progress",,,"2024-04-16T02:10:26.000","12 BROOKLYN","3055210042","BROOKLYN","989583","164417","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.617961524401856","-73.98079042963751","
,  
(40.617961524401856, -73.98079042963751)"
"60870502","2024-04-16T00:58:36.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10452","1403 GRAND CONCOURSE","GRAND CONCOURSE","EAST  170 STREET","EAST  171 STREET","EAST  170 STREET","EAST  171 STREET","ADDRESS","BRONX","GRAND CONCOURSE",,"In Progress",,,"2024-04-16T01:43:10.000","04 BRONX","2028330030","BRONX","1008147","244946","ONLINE","Unspecified","BRONX",,,,,,,,"40.83896311232895","-73.91363658344284","
,  
(40.83896311232895, -73.91363658344284)"
"60879709","2024-04-16T00:58:34.000",,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10469","2444 WILLIAMSBRIDGE ROAD","WILLIAMSBRIDGE ROAD","WARING AVENUE","HONE AVENUE","WARING AVENUE","HONE AVENUE","ADDRESS","BRONX","WILLIAMSBRIDGE ROAD",,"In Progress",,,"2024-04-16T02:13:22.000","11 BRONX","2044490060","BRONX","1023634","253238","PHONE","Unspecified","BRONX",,,,,,,,"40.86166667911777","-73.8576181568527","
,  
(40.86166667911777, -73.8576181568527)"
"60879643","2024-04-16T00:58:02.000",,"NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","Street/Sidewalk","11436","129-08 143 STREET","143 STREET","129 AVENUE","130 AVENUE","129 AVENUE","130 AVENUE","ADDRESS","JAMAICA","143 STREET",,"In Progress",,,,"12 QUEENS","4120660032","QUEENS","1040872","183992","ONLINE","Unspecified","QUEENS",,,,,,,,"40.671511211452206","-73.79588251377764","
,  
(40.671511211452206, -73.79588251377764)"
"60868429","2024-04-16T00:57:43.000",,"DSNY","Department of Sanitation","Illegal Dumping","Removal Request","Street","10452","156 WEST  164 STREET","WEST  164 STREET","OGDEN AVENUE","SUMMIT AVENUE","OGDEN AVENUE","SUMMIT AVENUE","ADDRESS","BRONX","WEST  164 STREET",,"In Progress",,,,"04 BRONX","2025240050","BRONX","1003694","242777","PHONE","Unspecified","BRONX",,,,,,,,"40.83302076400968","-73.92973594177946","
,  
(40.83302076400968, -73.92973594177946)"
"60868262","2024-04-16T00:57:30.000",,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Talking","Street/Sidewalk","11360","16 AVENUE","16 AVENUE","16 AVENUE","215 STREET","16 AVENUE","215 STREET","INTERSECTION",,,,"In Progress",,,"2024-04-16T01:55:54.000","07 QUEENS",,"QUEENS","1045778","225644","PHONE","Unspecified","QUEENS",,,,,,,,"40.78580266095875","-73.77781602589977","
,  
(40.78580266095875, -73.77781602589977)"
"60877206","2024-04-16T00:57:30.000",,"TLC","Taxi and Limousine Commission","Taxi Report","Driver Report - Passenger",,"11369","LGA","LGA","94 STREET","GRAND CENTRAL PARKWAY ET    7 EB","94 STREET","GRAND CENTRAL PARKWAY ET    7 EB","UNRECOGNIZED","EAST ELMHURST","LA GUARDIA AIRPORT",,"In Progress",,,,"80 QUEENS","4009260001","QUEENS","1018236","221443","PHONE","Unspecified","QUEENS",,,"LA GUARDIA AIRPORT, QUEENS (EAST ELMHURST) ,NY, 11369",,,,,"40.77442086598845","-73.87729410513894","
,  
(40.77442086598845, -73.87729410513894)"
"60868194","2024-04-16T00:57:24.000",,"NYPD","New York City Police Department","Illegal Parking","Commercial Overnight Parking","Street/Sidewalk","11434","150-61 116 AVENUE","116 AVENUE","SUTPHIN BOULEVARD","155 STREET","SUTPHIN BOULEVARD","155 STREET","ADDRESS","JAMAICA","116 AVENUE",,"In Progress",,,"2024-04-16T01:25:36.000","12 QUEENS","4121920059","QUEENS","1041886","188096","PHONE","Unspecified","QUEENS",,,,,,,,"40.682769189466754","-73.79219204648486","
,  
(40.682769189466754, -73.79219204648486)"
"60872804","2024-04-16T00:57:17.000",,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10128","303 EAST   90 STREET","EAST   90 STREET","2 AVENUE","1 AVENUE","2 AVENUE","1 AVENUE","ADDRESS","NEW YORK","EAST   90 STREET",,"In Progress",,,"2024-04-16T01:23:51.000","08 MANHATTAN","1015530104","MANHATTAN","998239","223558","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.78028024863914","-73.94948851452352","
,  
(40.78028024863914, -73.94948851452352)"
"60879654","2024-04-16T00:56:57.000",,"NYPD","New York City Police Department","Illegal Parking","Double Parked Blocking Vehicle","Street/Sidewalk","11220","864 52 STREET","52 STREET","8 AVENUE","9 AVENUE","8 AVENUE","9 AVENUE","ADDRESS","BROOKLYN","52 STREET",,"In Progress",,,"2024-04-16T01:52:10.000","12 BROOKLYN","3056580032","BROOKLYN","983266","172148","PHONE","Unspecified","BROOKLYN","Car",,,,,,,"40.639183041134665","-74.00354551443219","
,  
(40.639183041134665, -74.00354551443219)"
"60879510","2024-04-16T00:56:43.000",,"NYPD","New York City Police Department","Blocked Driveway","No Access","Street/Sidewalk","11420","111-58 LEFFERTS BOULEVARD","LEFFERTS BOULEVARD","111 AVENUE","LINDEN BOULEVARD","111 AVENUE","LINDEN BOULEVARD","ADDRESS","SOUTH OZONE PARK","LEFFERTS BOULEVARD",,"In Progress",,,,"10 QUEENS","4116230037","QUEENS","1033837","187142","PHONE","Unspecified","QUEENS",,,,,,,,"40.68019943281059","-73.8212198382809","
,  
(40.68019943281059, -73.8212198382809)"
"60868265","2024-04-16T00:56:37.000",,"NYPD","New York City Police Department","Noise - Vehicle","Car/Truck Music","Street/Sidewalk","11237","83 STARR STREET","STARR STREET","WILSON AVENUE","KNICKERBOCKER AVENUE","WILSON AVENUE","KNICKERBOCKER AVENUE","ADDRESS","BROOKLYN","STARR STREET",,"In Progress",,,"2024-04-16T01:35:20.000","04 BROOKLYN","3031860048","BROOKLYN","1004700","195025","PHONE","Unspecified","BROOKLYN","Van",,,,,,,"40.70195171067158","-73.9262458884855","
,  
(40.70195171067158, -73.9262458884855)"
"60875115","2024-04-16T00:54:58.000",,"NYPD","New York City Police Department","Illegal Parking","Commercial Overnight Parking","Street/Sidewalk","11436","129-08 143 STREET","143 STREET","129 AVENUE","130 AVENUE","129 AVENUE","130 AVENUE","ADDRESS","JAMAICA","143 STREET",,"In Progress",,,"2024-04-16T01:24:33.000","12 QUEENS","4120660032","QUEENS","1040872","183992","ONLINE","Unspecified","QUEENS",,,,,,,,"40.671511211452206","-73.79588251377764","
,  
(40.671511211452206, -73.79588251377764)"
"60864337","2024-04-16T00:53:42.000","2024-04-16T01:07:57.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10452","963 WOODYCREST AVENUE","WOODYCREST AVENUE","WEST  162 STREET","WEST  163 STREET","WEST  162 STREET","WEST  163 STREET","ADDRESS","BRONX","WOODYCREST AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2024-04-16T01:08:01.000","04 BRONX","2025110068","BRONX","1003966","242285","PHONE","Unspecified","BRONX",,,,,,,,"40.831669762919574","-73.9287544719845","
,  
(40.831669762919574, -73.9287544719845)"
"60872745","2024-04-16T00:51:41.000",,"NYPD","New York City Police Department","Illegal Parking","Commercial Overnight Parking","Street/Sidewalk","11434","116 AVENUE","116 AVENUE","SUTPHIN BOULEVARD","155 STREET","SUTPHIN BOULEVARD","155 STREET","BLOCKFACE",,,,"In Progress",,,"2024-04-16T01:25:58.000","Unspecified QUEENS",,"QUEENS",,,"PHONE","Unspecified","QUEENS",,,,,,,,,,
"60874994","2024-04-16T00:50:59.000",,"DPR","Department of Parks and Recreation","New Tree Request","For One Address","Street","10463","3660 OXFORD AVENUE","OXFORD AVENUE","TULFAN TERRACE","JOHNSON AVENUE","TULFAN TERRACE","JOHNSON AVENUE","ADDRESS","BRONX","OXFORD AVENUE",,"In Progress",,,,"08 BRONX","2057960129","BRONX","1009483","262700","UNKNOWN","Unspecified","BRONX",,,,,,,,"40.88768873091231","-73.90874145743568","
,  
(40.88768873091231, -73.90874145743568)"
"60880377","2024-04-16T00:50:37.000","2024-04-16T01:13:45.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10031","533 WEST  145 STREET","WEST  145 STREET","AMSTERDAM AVENUE","BROADWAY","AMSTERDAM AVENUE","BROADWAY","ADDRESS","NEW YORK","WEST  145 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2024-04-16T01:13:48.000","09 MANHATTAN","1020770010","MANHATTAN","998465","240098","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.825677641238535","-73.948637455538","
,  
(40.825677641238535, -73.948637455538)"
"60868248","2024-04-16T00:50:00.000",,"NYPD","New York City Police Department","Noise - Residential","Banging/Pounding","Residential Building/House","10452","1014 GERARD AVENUE","GERARD AVENUE","EAST  164 STREET","EAST  165 STREET","EAST  164 STREET","EAST  165 STREET","ADDRESS","BRONX","GERARD AVENUE",,"In Progress",,,"2024-04-16T01:42:25.000","04 BRONX","2024770007","BRONX","1005587","242030","PHONE","Unspecified","BRONX",,,,,,,,"40.8309660939894","-73.92289765759232","
,  
(40.8309660939894, -73.92289765759232)"
"60871168","2024-04-16T00:49:40.000","2024-04-16T00:57:24.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10027","25 CONVENT AVENUE","CONVENT AVENUE","WEST  128 STREET","WEST  129 STREET","WEST  128 STREET","WEST  129 STREET","ADDRESS","NEW YORK","CONVENT AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2024-04-16T00:57:26.000","09 MANHATTAN","1019680031","MANHATTAN","997236","235754","MOBILE","Unspecified","MANHATTAN",,,,,,,,"40.81375647953048","-73.95308656195377","
,  
(40.81375647953048, -73.95308656195377)"
